Date,Color,color,base_color,simple_color,single_color,color_has_multi,color_has_blue,color_has_orange,color_has_red,color_has_grey,color_has_gold,color_has_white,color_has_tan,color_has_brown,color_has_black,Breed,Purebred,CKC Class,ckc_class,Sex,State,Name,DateCreated
2014-05-19,Rust,Rust,rust,red,red,0,0,0,1,0,0,0,0,0,0,Vizsla,Vizsla,Sporting Dog,sporting,M,lost,Trigger,2014-05-19
2014-05-20,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Yorkshire Terrier,Yorkshire Terrier,Toy Dog,toy,M,lost,Cashmere,2014-05-20
2014-05-20,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,DMH,DMH Cat,,,F/S,lost,Millie,2014-05-20
2014-05-20,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Beagle,Beagle,Hound,hound,M,lost,Maxie,2014-05-20
2014-05-20,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Cat,Cat,,,M/N,lost,Oliver,2014-05-20
2014-05-20,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Cat,Cat,,,F,lost,Vinegar,2014-05-20
2014-05-18,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Tabby,Tabby Cat,,,F/S,lost,Ginger,2014-05-20
2014-05-20,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Beagle,Beagle,Hound,hound,M,lost,Henry,2014-05-20
2014-05-21,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Cat,Cat,,,M,lost,Elais,2014-05-21
2014-05-21,Fawn,Fawn,fawn,tan,tan,0,0,0,0,0,0,0,1,0,0,Pug,Pug,Toy Dog,toy,M,lost,Bogart,2014-05-21
2014-05-22,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Corgi,Corgi,Herding Dog,herding,M,lost,Lyrus,2014-05-22
2014-05-23,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Cat,Cat,,,M,lost,Ivan,2014-05-23
2014-05-24,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Pit X,Dog Crossbreed,Dog Crossbreed,crossbreed,X,lost,Not Provided,2014-05-24
2014-05-26,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Tabby,Tabby Cat,,,M,lost,Teddy,2014-05-26
2014-05-26,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Dhillion,2014-05-26
2014-05-28,Red,Red,red,red,red,0,0,0,1,0,0,0,0,0,0,Staffordshire Bull Terrier,Staffordshire Bull Terrier,Terrier,terrier,F,lost,Taya,2014-05-28
2014-05-30,,,,?,,0,0,0,0,0,0,0,0,0,0,DSH Cat,DSH Cat,,,F,lost,Ruckie,2014-05-30
2014-05-30,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,DSH Cat,DSH Cat,,,M,lost,,2014-05-30
2014-05-30,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Chihuahua,Chihuahua,Toy Dog,toy,F,lost,Missy,2014-05-30
2014-05-30,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Chihuahua,Chihuahua,Toy Dog,toy,M,lost,Rocko,2014-05-30
2014-05-30,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Doberman Pinscher,Doberman,Working Dog,working,,lost,Duke,2014-05-30
2014-05-30,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Miniature Pinscher,Miniature Pinscher,Toy Dog,toy,M,lost,Milo,2014-05-30
2014-05-31,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Miniature Pinscher,Miniature Pinscher,Toy Dog,toy,M,lost,Milo,2014-05-31
2014-05-31,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Germ. Shepherd,German Shepherd Dog,Herding Dog,herding,M,lost,Max,2014-05-31
2014-05-31,Red,Red,red,red,red,0,0,0,1,0,0,0,0,0,0,Vizsla,Vizsla,Sporting Dog,sporting,M,lost,Wesley,2014-05-31
2014-05-31,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Shiba Inu,Shiba Inu,Non-Sporting Dog,nonsporting,M,lost,Natsuo,2014-05-31
2014-06-01,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Cat,Cat,,,M,lost,Little Man,2014-06-01
2014-06-03,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,.Unknown Breed Mix,Dog Crossbreed,Dog Crossbreed,crossbreed,,lost,,2014-06-02
2014-06-02,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Tabby,Tabby Cat,,,M,lost,Max,2014-06-02
2014-06-04,Red,Red,red,red,red,0,0,0,1,0,0,0,0,0,0,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Jones,2014-06-04
2014-06-05,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Terrier,Terrier,Terrier,terrier,M,lost,Elvis,2014-06-05
2014-06-06,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Rottweiler,Rottweiler,Working Dog,working,F,lost,Legend,2014-06-06
2014-06-06,Orange,Orange,orange,orange,orange,0,0,1,0,0,0,0,0,0,0,Naine Coon,Maine Coon Cat,,,X,lost,Unknown,2014-06-06
2014-06-06,Peach face,Peach face,peach,tan,tan,0,0,0,0,0,0,0,1,0,0,Lovebird,Lovebird,,,F,lost,,2014-06-06
2014-06-07,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Tabby,Tabby Cat,,,M,lost,Kasey,2014-06-07
2014-06-07,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,DSH Cat,DSH Cat,,,M,lost,Charlie,2014-06-07
2014-06-07,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,DSH,DSH Cat,,,M,lost,Charlie,2014-06-07
2014-06-08,,,,?,,0,0,0,0,0,0,0,0,0,0,Lovebird,Lovebird,,,X,lost,Jerk,2014-06-08
2014-06-08,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Shepherd,Shepherd,Herding Dog,herding,M,lost,Benji,2014-06-08
2014-06-09,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Tuxedo,Tuxedo,,,F,lost,,2014-06-09
2014-06-09,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Amer. Staffordshire,American Staffordshire,Terrier,terrier,,lost,Rossi,2014-06-09
2014-06-10,Orange,Orange,orange,orange,orange,0,0,1,0,0,0,0,0,0,0,Ginger Tabby,Tabby Cat,,,,lost,Toto,2014-06-10
2014-06-10,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Husky X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Eclipse,2014-06-11
2014-06-11,,,,?,,0,0,0,0,0,0,0,0,0,0,Tuxedo Black and White,Tuxedo Black and White,,,F/S,lost,,2014-06-11
2014-06-11,,,,?,,0,0,0,0,0,0,0,0,0,0,Bengal part Tabby,Bengal part Tabby,,,F,lost,Nala,2014-06-11
2014-06-12,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M,lost,Toby,2014-06-12
2014-06-12,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,,,,,M,lost,Gabriel,2014-06-12
2014-06-14,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Chihuahua,Chihuahua,Toy Dog,toy,M,lost,Jaxon,2014-06-14
2014-06-15,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Yorkie X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Carter,2014-06-15
2014-06-15,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,DLH,DLH Cat,,,F/S,lost,Lacey,2014-06-15
2014-06-16,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Labrador,Labrador Retriever,Sporting Dog,sporting,M,lost,Charlie,2014-06-16
2014-06-16,Brindle with white face tummy,Brindle & white face tummy,brindle & white,white,white,0,0,0,0,0,0,1,0,0,0,Staffordshire Bull Terrier,Staffordshire Bull Terrier,Terrier,terrier,F,lost,Harriet.,2014-06-16
2014-06-17,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,,,,,F,lost,Motor,2014-06-17
2014-06-18,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Red Heeler,Red Heeler,Herding Dog,herding,M/N,lost,Lyrus,2014-06-18
2014-06-21,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Labrador,Labrador Retriever,Sporting Dog,sporting,M,lost,Beamer,2014-06-21
2014-06-21,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Kai,2014-06-21
2014-06-22,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Pitbull,Pitbull,Terrier,terrier,M,lost,Geno,2014-06-22
2014-06-23,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,DSH,DSH Cat,,,M,lost,William,2014-06-23
2014-06-24,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,American Curl,American Curl,,,M,lost,Jackson,2014-06-24
2014-06-25,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,,,,,F,lost,Lala,2014-06-25
2014-06-25,Red,Red,red,red,red,0,0,0,1,0,0,0,0,0,0,Shiba Inu,Shiba Inu,Non-Sporting Dog,nonsporting,M,lost,Sky,2014-06-25
2014-06-26,Green,Green,green,green,green,0,0,0,0,0,0,0,0,0,0,Alexandrian,Alexandrian,,,X,lost,Sylvia,2014-06-26
2014-06-25,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,,,,,F/S,lost,Sparkle,2014-06-26
2014-06-26,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,,,,,F/S,lost,Poppy,2014-06-27
2014-06-27,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Luc,2014-06-27
2014-06-27,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Jack Russell Terrier,Jack Russell Terrier,Terrier,terrier,F,lost,Oglie,2014-06-27
2014-06-25,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,,,,,F/S,lost,Abby (Abigail),2014-06-28
2014-06-29,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Labradoodle,Dog Crossbreed,Dog Crossbreed,crossbreed,,lost,Bilu,2014-06-29
2014-06-30,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Grey tabby,Grey tabby,,,M,lost,Sax,2014-06-30
2014-06-30,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Pitbull,Pitbull,Terrier,terrier,M,lost,Louie,2014-06-30
2014-07-01,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Cat,Cat,,,M,lost,Mumu,2014-07-01
2014-06-28,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,DSH Manx,Manx Cat,,,F,lost,Mimi,2014-07-01
2014-07-02,Calico,Calico,calico,black & orange & white,multi,1,0,1,0,0,0,1,0,0,1,DSH,DSH Cat,,,F/S,lost,Catty,2014-07-02
2014-07-03,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Blue Heeler,Blue Heeler,Herding Dog,herding,M,lost,Taz,2014-07-03
2014-07-02,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Chihuahua,Chihuahua,Toy Dog,toy,M,lost,Rocky,2014-07-03
2014-07-03,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Chow,Chow,Non-Sporting Dog,nonsporting,F/S,lost,Little Red,2014-07-03
2014-07-03,Brindle with white,Brindle & White,brindle & white,white,white,0,0,0,0,0,0,1,0,0,0,Pitbull,Pitbull,Terrier,terrier,F,lost,Keisha,2014-07-03
2014-07-05,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Miniature Pinscher,Miniature Pinscher,Toy Dog,toy,M,lost,Benito,2014-07-05
2014-07-05,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Tabby,Tabby Cat,,,F,lost,Mitt,2014-07-05
2014-07-06,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Tabby/Ragdoll,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Whiskey,2014-07-06
2014-06-28,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,,,,,M/N,lost,,2014-07-06
2014-07-06,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,French Bulldog,French Bulldog,Non-Sporting Dog,nonsporting,M,lost,Louie,2014-07-06
2014-07-07,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,.Unknown Breed Mix,Dog Crossbreed,Dog Crossbreed,crossbreed,,lost,Mino,2014-07-07
2014-07-07,Apricot,Apricot,orange,orange,orange,0,0,1,0,0,0,0,0,0,0,DSH Tabby,Tabby Cat,,,M,lost,Horasce,2014-07-07
2014-07-08,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,DSH,DSH Cat,,,M/N,lost,Max,2014-07-08
2014-07-09,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,"Tabby, white, orange, black",Tabby Cat,,,M,lost,Baby,2014-07-09
2014-07-09,orange tabby,Orange,orange,orange,orange,0,0,1,0,0,0,0,0,0,0,.Unknown Breed Mix,Dog Crossbreed,Dog Crossbreed,crossbreed,X,lost,,2014-07-09
2014-07-10,Orange Tabby,Orange,orange,orange,orange,0,0,1,0,0,0,0,0,0,0,Tabby,Tabby Cat,,,M,lost,N/A,2014-07-10
2014-07-10,Orange DSH,Orange DSH,orange,orange,orange,0,0,1,0,0,0,0,0,0,0,DSH,DSH Cat,,,M,lost,Alf,2014-07-10
2014-07-10,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,DSH,DSH Cat,,,F,lost,Two Cheeks,2014-07-10
2014-07-10,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Brown grey tabby,Brown grey tabby,,,M/N,lost,William,2014-07-10
2014-07-11,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Mutt,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Dandan,2014-07-11
2014-07-10,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Siamese,Siamese Cat,,,F/S,lost,Pixie,2014-07-11
2014-07-12,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Jack Russell Terrier,Jack Russell Terrier,Terrier,terrier,M,lost,Jasper,2014-07-12
2014-07-12,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Jack Russell Terrier,Jack Russell Terrier,Terrier,terrier,M,lost,Jasper,2014-07-12
2014-07-12,,,,?,,0,0,0,0,0,0,0,0,0,0,Black w torn left ear,Black w torn left ear,,,M,lost,Nelly,2014-07-13
2014-07-13,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Miniature Schnauzer,Miniature Schnauzer,Terrier,terrier,M,lost,Nitro,2014-07-13
2014-07-14,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,.Unknown Breed Mix,Dog Crossbreed,Dog Crossbreed,crossbreed,M,lost,Charlie,2014-07-14
2014-07-14,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Boston Terrier,Boston Terrier,Non-Sporting Dog,nonsporting,F/S,lost,Nala,2014-07-14
2014-07-15,Orange,Orange,orange,orange,orange,0,0,1,0,0,0,0,0,0,0,Cat,Cat,,,M,lost,Rocky,2014-07-15
2014-07-15,Cream,Cream,cream,white,white,0,0,0,0,0,0,1,0,0,0,Pug,Pug,Toy Dog,toy,F/S,lost,Marley,2014-07-15
2014-07-15,Orange/White,Orange & White,orange & white,orange & white,multi,1,0,1,0,0,0,1,0,0,0,Tabby,Tabby Cat,,,M,lost,Unknown,2014-07-15
2014-07-15,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Yorkshire Terrier,Yorkshire Terrier,Toy Dog,toy,M,lost,Rusesel,2014-07-15
2014-07-13,Golden,Golden,gold,gold,gold,0,0,0,0,0,1,0,0,0,0,Yorkie X,Dog Crossbreed,Dog Crossbreed,crossbreed,,lost,Toby,2014-07-16
2014-07-16,,,,?,,0,0,0,0,0,0,0,0,0,0,Black cat,Cat,,,M,lost,Henry,2014-07-17
2014-07-18,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Labrador,Labrador Retriever,Sporting Dog,sporting,M/N,lost,Bruno,2014-07-18
2014-07-18,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Wheaten Terrier,Wheaton Terrier,Terrier,terrier,F,lost,Sophie,2014-07-18
2014-07-18,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Black cat,Cat,,,F,lost,Buddug,2014-07-19
2014-07-19,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Border Collie,Border Collie,Herding Dog,herding,M,lost,Ike,2014-07-19
2014-07-20,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Cat w kinked tail,Cat,,,M,lost,Fly,2014-07-20
2014-07-20,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Pitbull,Pitbull,Terrier,terrier,M,lost,Forte,2014-07-20
2014-07-21,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Cat,Cat,,,X,lost,?,2014-07-21
2014-07-21,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Japanese Chin,Japanese Chin,Toy Dog,toy,M,lost,Bobbaloui,2014-07-21
2014-07-21,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Cat,Cat,,,,lost,Casino,2014-07-21
2014-07-22,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,DSH,DSH Cat,,,,lost,Perry,2014-07-22
2014-07-22,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Labrador,Labrador Retriever,Sporting Dog,sporting,M,lost,Farley,2014-07-22
2014-07-23,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Japanese Chin,Japanese Chin,Toy Dog,toy,M,lost,Snuffles,2014-07-23
2014-07-23,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,DSH,DSH Cat,,,M,lost,Bruno,2014-07-23
2014-07-23,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Tabby,Tabby Cat,,,M,lost,Gidash,2014-07-23
2014-07-23,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Tabby,Tabby Cat,,,F,lost,Jesse,2014-07-23
2014-07-23,"Pearl grey, white spots, yello","Pearl grey, white spots, yello",grey & yellow & white,gold & grey & white,multi,1,0,0,0,1,1,1,0,0,0,Cockatiel,Cockatiel,,,F,lost,Latisha,2014-07-23
2014-07-26,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Tabby kitten,Tabby Cat,,,M,lost,Not provided,2014-07-26
2014-07-26,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Pomeranian,Pomeranian,Toy Dog,toy,F,lost,Princess,2014-07-26
2014-07-27,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,"Black cat, white paws",Cat,,,,lost,Name not given,2014-07-27
2014-07-26,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Blue Heeler,Blue Heeler,Herding Dog,herding,M,lost,Porter,2014-07-27
2014-07-27,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Burmese Cat,Burmese Cat,,,F,lost,Creature,2014-07-27
2014-07-27,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Cairn Terrier,Cairn Terrier,Terrier,terrier,,lost,Ginger,2014-07-27
2014-07-28,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Dachshund,Dachshund,Hound,hound,M,lost,jake.,2014-07-28
2014-07-28,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Rhode Island (Chicken),Chicken,,,X,lost,Rosco & waffles,2014-07-28
2014-07-28,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,DSH,DSH Cat,,,F,lost,Grace,2014-07-28
2014-07-28,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Miniature Pinscher,Miniature Pinscher,Toy Dog,toy,M,lost,scrappy,2014-07-28
2014-07-28,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Pomeranian,Pomeranian,Toy Dog,toy,F,lost,Bubbaloo,2014-07-28
2014-07-28,Tan,Tan,tan,tan,tan,0,0,0,0,0,0,0,1,0,0,Chihuahua,Chihuahua,Toy Dog,toy,F,lost,Tika,2014-07-28
2014-07-29,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Miniature Pinscher,Miniature Pinscher,Toy Dog,toy,M/N,lost,Scrappy (aka Scrappy Doo),2014-07-29
2014-07-29,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,DSH,DSH Cat,,,X,lost,Unknown,2014-07-29
2014-07-29,,,,?,,0,0,0,0,0,0,0,0,0,0,Miniature Poodle X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,lost,Lola,2014-07-29
2014-07-29,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,DSH,DSH Cat,,,,lost,Bandit,2014-07-29
2014-07-29,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Jack Russell Terrier,Jack Russell Terrier,Terrier,terrier,M,lost,Unknown,2014-07-29
2014-07-31,,,,?,,0,0,0,0,0,0,0,0,0,0,Black w white on neck,Black w white on neck,,,F,lost,Didn't say,2014-07-31
2014-07-31,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Toy Poodle,Toy Poodle,Toy Dog,toy,F/S,lost,Bobo,2014-07-31
2014-08-01,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,DSH,DSH Cat,,,F,lost,Tonchi,2014-08-01
2014-08-01,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Maltese,Maltese,Toy Dog,toy,F,lost,Lemon,2014-08-01
2014-08-03,Apricot,Apricot,orange,orange,orange,0,0,1,0,0,0,0,0,0,0,Long-hair tabby,Tabby Cat,,,M,lost,Whalley,2014-08-02
2014-08-02,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Long Haired,Long Haired,,,M,lost,Cocoa,2014-08-02
2014-08-02,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Chihuahua,Chihuahua,Toy Dog,toy,F,lost,Teela,2014-08-02
2014-08-03,"Green, Black, cream","Green, Black, cream",green & black & cream,black & green & white,multi,1,0,0,0,0,0,1,0,0,1,Carpet Python Snake,Carpet Python Snake,,,M,lost,Murmur,2014-08-03
2014-08-03,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Tabby,Tabby Cat,,,M/N,lost,Tigger,2014-08-03
2014-08-03,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Germ. Shepherd,German Shepherd Dog,Herding Dog,herding,F,lost,Hailey,2014-08-03
2014-08-03,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Budgie,Budgie,,,F,lost,No name given,2014-08-03
2014-08-04,Pibolt brown/white/grey/black,Pibolt brown/white/grey/black,brown & grey & white & black,black & brown & grey & white,multi,1,0,0,0,1,0,1,0,1,1,Miniature Jackson,Miniature Jackson,,,M,lost,Russell,2014-08-04
2014-08-04,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Himalayan,Himalayan Cat,,,M,lost,Pepsi,2014-08-04
2014-08-05,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Himalayan,Himalayan Cat,,,F,lost,Creature,2014-08-05
2014-08-05,White,White,white,white,white,0,0,0,0,0,0,1,0,0,0,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M,lost,Buddy,2014-08-05
2014-08-05,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Cocker Spaniel,Cocker Spaniel,Sporting Dog,sporting,F,lost,Gina,2014-08-05
2014-08-01,Cream,Cream,cream,white,white,0,0,0,0,0,0,1,0,0,0,Small 1yr old cat,Cat,,,F,lost,None given,2014-08-07
2014-08-03,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Dachshund,Dachshund,Hound,hound,M/N,lost,Russell,2014-08-07
2014-08-07,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Boston Terrier,Boston Terrier,Non-Sporting Dog,nonsporting,F,matched,Princess,2014-08-07
2014-08-08,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,DSH Cat,DSH Cat,,,F,lost,Buttons,2014-08-08
2014-08-08,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Burmese Cat,Burmese Cat,,,F,lost,Creature,2014-08-08
2014-08-08,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Two rabbits,Rabbit,,,X,lost,,2014-08-09
2014-08-09,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,lost,Cypress,2014-08-09
2014-08-09,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Yorkshire Terrier,Yorkshire Terrier,Toy Dog,toy,M,lost,Pepsi,2014-08-09
2014-08-08,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Tabby,Tabby Cat,,,M,lost,Buddy,2014-08-10
2014-08-10,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,matched,Hank,2014-08-10
2014-08-10,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Pitbull,Pitbull,Terrier,terrier,M,matched,Duke,2014-08-10
2014-08-10,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,tabby Grey black brown,Tabby Cat,,,M,lost,Buddy,2014-08-10
2014-08-11,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,Grey cat,Cat,,,M,lost,,2014-08-11
2014-08-11,Brown,Brown,brown,brown,brown,0,0,0,0,0,0,0,0,1,0,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M,matched,Milo,2014-08-11
2014-08-12,Cream,Cream,cream,white,white,0,0,0,0,0,0,1,0,0,0,Pomeranian,Pomeranian,Toy Dog,toy,F,lost,Tinkerbell,2014-08-12
2014-08-12,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,dusky pionus parrot,dusky pionus parrot,,,F,lost,Lucky,2014-08-12
2014-08-12,Grey,Grey,grey,grey,grey,0,0,0,0,1,0,0,0,0,0,tabby short haireds,Tabby Cat,,,M,matched,kiki,2014-08-12
2014-08-12,Black,Black,black,black,black,0,0,0,0,0,0,0,0,0,1,Calico,Calico,,,F/S,lost,Kodiac,2014-08-12
2014-08-12,Cream,Cream,cream,white,white,0,0,0,0,0,0,1,0,0,0,Maltipoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F,matched,Shinovi,2014-08-12
