,Date,Color,Breed,Sex,State,Name,DateCreated
9939,2013-03-30,Brown,.Unknown Breed Mix,X,Lost,,2013-03-30
9940,2013-03-30,white with brindle spots,Greyhound,F,Matched,Fleury,2013-03-30
9941,2013-03-31,Black,Husky,F,Lost,,2013-03-31
9942,2013-03-31,White,Brittany Spaniel,F,Lost,Ruby,2013-03-31
9943,2013-04-01,Greyish brown,Cat,M,Lost,Stanley,2013-04-01
9944,2013-04-01,White,Bichon Frise,F/S,Lost,Lucy,2013-04-02
9945,2013-03-22,Tan with white,Long hair chihuahua,F,Lost,Cici,2013-04-02
9946,2013-04-03,Brown,Shepherd,M,Lost,Jedi,2013-04-03
9947,2013-04-03,White,Miniature Poodle,M/N,Lost,Scruffy,2013-04-03
9948,2013-04-04,Brown,Labrador,M/N,Lost,Nkosi,2013-04-05
9949,2013-04-01,Apricot,Miniature Poodle,F,Lost,Momo,2013-04-05
9950,2013-04-04,Grey,Maine Coon Cat,M,Lost,?,2013-04-05
9951,2013-03-22,?,Turtle,,Lost,?,2013-04-05
9952,2013-04-05,Brown x white,Border Collie x St. Bernard,M,Matched,ZZa,2013-04-05
9953,2013-04-06,Brown,Yorkshire Terrier,M,Lost,Yoda,2013-04-06
9954,2013-04-07,White,Miniature Poodle,F,Lost,,2013-04-07
9955,2013-04-08,Tan,Golden Retriever,F,Matched,Scarlet,2013-04-08
9956,2013-04-08,Brown & Tan,Doberman with ears cropped,M,Matched,Rocco,2013-04-08
9957,2013-04-09,White & red marking,Brittany Spaniel,F/S,Matched,Ruby,2013-04-09
9958,2013-04-10,Biscuit Colour,Husky,F/S,Matched,Anuq,2013-04-10
9959,2013-04-12,Tan,Briard (French Sheepdog),F/S,Matched,Georgie,2013-04-12
9960,2013-04-13,Grey,Wheaten Terrier,F/S,Lost,Sophie,2013-04-13
9961,2013-04-13,Black and tan,Husky Shepherd X,F/S,Matched,Bonnie,2013-04-13
9962,2013-04-16,Grey,Terrier x Chihuahua,M,Matched,Toto,2013-04-16
9963,2013-04-16,White,Bichon Frise,M/N,Lost,Rolly,2013-04-16
9964,2013-04-16,White,French Bulldog,F/S,Lost,Kitty,2013-04-16
9965,2013-04-16,Black,DSH,F,Lost,Milo,2013-04-16
9966,2013-04-16,Brown,French Bulldog,M,Lost,Monster,2013-04-17
9967,2013-04-18,Brown,Pug,M,Matched,Oinks,2013-04-18
9968,2013-04-17,Black,DSH,M,Lost,BamBam,2013-04-18
9969,2013-04-16,White,Bichon Frise,M/N,Lost,Rolly,2013-04-18
9970,2013-04-18,Cream,Miniature Poodle,M/N,Lost,Money (Monty on license file)?,2013-04-18
9971,2013-04-19,White,DLH,F/S,Lost,Akira,2013-04-19
9972,2013-04-19,,Snapping Turtle,X,Lost,Odie,2013-04-19
9973,2013-04-21,,Jack Russel Terrier,M,Matched,Buddy,2013-04-21
9974,2013-04-21,White,Beagle,M,Lost,Maxie,2013-04-22
9975,2013-04-19,Yellow,Labrador,F/S,Lost,Kara,2013-04-22
9976,2013-04-22,Tri Colour,Bernese Mt Dog,M,Matched,Noka,2013-04-22
9977,2013-04-21,Tan,Labrador,M,Lost,Biggs,2013-04-23
9978,2013-04-23,White,Maltipoo,M/N,Lost,Charlie,2013-04-23
9979,2013-04-23,,Terrier X,X,Matched,Squiggles,2013-04-24
9980,2013-04-24,Black & white,Border Collie,M/N,Matched,Finn,2013-04-24
9981,2013-04-24,Black,Chihuahua,M/N,Lost,Zeke,2013-04-24
9982,2013-04-21,Grey,DSH,F/S,Lost,Ariel,2013-04-24
9983,2013-04-25,White,Jack Russell Terrier,M,Lost,George,2013-04-25
9984,2013-04-25,Yellow/Brown/White,DSH,M/N,Lost,Shiqi,2013-04-25
9985,2013-04-23,White,Jack Russell Terrier,,Lost,JR,2013-04-25
9986,2013-04-25,Black,Labrador,F,Lost,Roxie,2013-04-25
9987,2013-04-25,Yellow,Labrador,F,Lost,Lexi,2013-04-25
9988,2013-04-25,Black / White,Shih Tzu,M/N,Matched,Sushi,2013-04-26
9989,2013-04-23,Red,DMH,M/N,Lost,Kissa,2013-04-26
9990,2013-04-26,,Border Terrier,M,Matched,Finnigan,2013-04-26
9991,2013-04-27,Black,Boston Terrier,F/S,Lost,Pearl,2013-04-27
9992,2013-04-28,Black,Rottweiler,M,Matched,Yoda,2013-04-28
9993,2013-04-29,White,Golden Retriever,M,Lost,Chevy,2013-04-29
9994,2013-04-29,Black and Brown,Rottweiller,M/N,Matched,Rocky,2013-04-29
9995,2013-04-29,Brindle,Pug,M/N,Matched,Chewie  (Name might be Chilli),2013-04-29
9996,2013-04-30,Salt/Pepper,Husky,F,Matched,Kiiana,2013-04-30
9997,2013-04-30,Brown & Black,Yorkshire Terrier,F,Matched,Baobao,2013-04-30
9998,2013-04-30,Brown/ Blk & White,Boston Rat Terrier,M/N,Matched,Bentley,2013-04-30
9999,2013-05-01,Brown,Chihuahua,M,Lost,Coolio,2013-05-01
10000,2013-04-29,Silver/Brown Spots,Himalayan X,M,Lost,K2,2013-05-01
10001,2013-04-30,Yellow,Chihuahua,M,Lost,Cool,2013-05-01
10002,2013-05-01,Red,DSH,M/N,Lost,Ninja,2013-05-01
10003,2013-04-30,Red,DLH,M/N,Lost,?,2013-05-01
10004,2013-05-02,White,Jack Russell Terrier,,Lost,Beyanka and Lucy,2013-05-02
10005,2013-05-02,orange & white,DMH Tabby Cat,M/N,Matched,Cougar,2013-05-02
10006,2013-05-02,White,Border Collie,M/N,Lost,Joey,2013-05-02
10007,2013-05-03,Golden,Pomeranian,M,Lost,Gucci,2013-05-03
10008,2013-05-04,Black/White,Boxer X,F,Matched,Odie,2013-05-04
10009,2013-05-05,Black w/White Chest,Tabby,M/N,Matched,Bono,2013-05-06
10010,2013-05-05,Black,Labrador,F/S,Matched,Shady,2013-05-06
10011,2013-05-05,White,Maltese,F/S,Lost,Yue Yue,2013-05-06
10012,2013-05-06,Grey,DSH,F/S,Lost,Whiskers,2013-05-07
10013,2013-05-07,Tri Colour,Beagle,F,Matched,Mocha,2013-05-08
10014,2013-05-08,Black,Germ. Shepherd,,Lost,Kaia,2013-05-08
10015,2013-05-08,Grey,Pomeranian,M,Lost,Thor,2013-05-08
10016,2013-05-08,Blonde/Cream,Goldendoodle,M/N,Matched,Harley,2013-05-08
10017,2013-05-08,Black,Labrador,F,Matched,Sadie,2013-05-08
10018,2013-05-07,Red,DLH,M,Lost,Tommy,2013-05-08
10019,2013-05-08,Yellow and Grey,Cockatiel,X,Lost,Doctor,2013-05-08
10020,2013-05-08,Black,Germ. Shepherd,F,Lost,Kaia,2013-05-08
10021,2013-05-08,White,Persian,F,Lost,Kiska,2013-05-08
10022,2013-05-08,White,Fox Terrier,M,Lost,Ollie,2013-05-08
10023,2013-05-09,Grey & White,Mini Schnauzer,M,Matched,Faust,2013-05-09
10024,2013-05-09,Black,DSH,M,Lost,Ducky,2013-05-09
10025,2013-05-09,Red,DSH,M,Lost,Kissa,2013-05-09
10026,2013-05-10,White,Basset Hound,M/N,Lost,Baxter,2013-05-10
10027,2013-05-10,Grey,DSH,M/N,Lost,Cyril,2013-05-10
10028,2013-05-11,Tan,Pomeranian,M,Lost,Truffles,2013-05-11
10029,2013-05-11,White,Maltipoo,F,Lost,Hailey,2013-05-11
10030,2013-05-11,Red,Pomeranian,F,Lost,Peta,2013-05-11
10031,2013-05-10,Grey,DSH,M/N,Lost,Finnigan,2013-05-13
10032,2013-05-09,Dark Grey,DSH,M/N,Matched,Max,2013-05-13
10033,2013-05-13,Black w/ spot on chest,Lab X,M/N,Matched,Bear,2013-05-13
10034,2013-05-09,Yellow/Grey/White,Cockatiel,X,Lost,Phillips,2013-05-13
10035,2013-05-15,black with white and brown in,Aussie Shepherd,M,Matched,Linden,2013-05-16
10036,2013-05-16,Black w/4 White Paws,Border Collie,M/N,Matched,Mishu,2013-05-16
10037,2013-05-13,Tan,Mastiff,M/N,Lost,Buck,2013-05-16
10038,2013-05-17,White,Papillon,F,Lost,Bella,2013-05-17
10039,2013-05-18,Tan,Pit Bull,F,Lost,Angel,2013-05-18
10040,2013-05-18,Black,Shih Tzu,F,Lost,Mitzi,2013-05-18
10041,2013-05-21,White w/Brown Spots,Rat Terrier,M/N,Matched,Kiwi,2013-05-21
10042,2013-05-20,Red,Pomeranian,F,Matched,Josie,2013-05-21
10043,2013-05-19,Red,Pomeranian,M,Lost,Simba,2013-05-21
10044,2013-05-21,Black/Tan,German Shepherd,M/N,Matched,Chubby,2013-05-22
10045,2013-05-21,Golden,Lab X Chow,F/S,Matched,Lily,2013-05-22
10046,2013-05-22,Blue Merle,Border Collie,M,Matched,Misty,2013-05-22
10047,2013-05-22,Black,Rottweiler,F/S,Lost,Lexus,2013-05-22
10048,2013-05-16,Grey,DSH,M/N,Lost,Max,2013-05-22
10049,2013-05-23,Grey / Green / Orange Chest,Parrot,M,Lost,Indy,2013-05-23
10050,2013-05-23,Brindle,Beagle,F/S,Lost,Mika,2013-05-23
10051,2013-05-23,Brown,Munsterlander,M/N,Matched,Tucker,2013-05-23
10052,2013-05-19,Grey,DLH,F/S,Lost,Zoe,2013-05-23
10053,2013-08-04,Black,Toy Poodle,M/N,Matched,Yopi,2013-05-25
10054,2013-05-24,Black,Pit Bull,F/S,Matched,Belle,2013-05-25
10055,2013-05-25,Calico w /White,DSH,F/S,Lost,Taco,2013-05-25
10056,2013-05-27,Black,Shih Tzu,M/N,Lost,Techno,2013-05-28
10057,2013-05-28,Black,Mastiff,M,Lost,ACDC,2013-05-28
10058,2013-05-21,Grey,DSH,M/N,Lost,Aussie,2013-05-29
10059,2013-05-29,White,Toy Poodle,M/N,Matched,Kobe,2013-05-29
10060,2013-05-29,White,Lion Head,X,Lost,?,2013-05-29
10061,2013-05-30,White,Maltese,M,Lost,Nimbus,2013-05-30
10062,2013-05-27,Black,Siberian Husky,M/N,Lost,Blitzen,2013-05-30
10063,2013-05-24,White,Amer. Staffordshire,F,Lost,Sheila,2013-05-30
10064,2013-05-28,Black,Tabby - DSH,F/S,Lost,Sophie,2013-05-31
10065,2013-05-31,Cream,Maltese,M/N,Matched,Romeo,2013-05-31
10066,2013-06-01,Tan,Pomeranian,M,Matched,Napoleon,2013-06-01
10067,2013-06-02,Yellow,Labrador,F/S,Lost,Sami,2013-06-02
10068,2013-06-01,Tan,Chihuahua,M/N,Lost,Nico,2013-06-02
10069,2013-06-03,Red,Retriever,F,Matched,Chai,2013-06-03
10070,2013-06-03,Brown,Yorkshire Terrier,M/N,Matched,Tiger,2013-06-03
10071,2013-06-04,Grey,DSH,M/N,Lost,Rubin,2013-06-04
10072,2013-06-04,Black,Shepherd,F/S,Matched,Shey,2013-06-04
10073,2013-06-04,Black,.Unknown Breed Mix,F/S,Lost,Athena,2013-06-04
10074,2013-06-04,Tan,Yorkshire Terrier,F/S,Lost,Mila,2013-06-04
10075,2013-06-04,Tan,Great Pyrenees,F/S,Lost,Sasha,2013-06-04
10076,2013-06-05,Apricot,DSH,M,Lost,,2013-06-05
10077,2013-06-05,Grey,Yorkshire Terrier,F,Lost,Rosie,2013-06-05
10078,2013-06-06,,Boston Terrier,M/N,Lost,Owen,2013-06-06
10079,2013-06-06,Black,Shepherd,F/S,Matched,Bella,2013-06-06
10080,2013-06-07,Black,Germ. Shepherd,F/S,Matched,Stella,2013-06-07
10081,2013-06-07,Black,Rottweiler,M,Lost,Rosco,2013-06-07
10082,2013-06-07,Golden,Amer. Staffordshire,M,Lost,Rolex,2013-06-07
10083,2013-06-02,Black,DSH,M/N,Lost,Dakota,2013-06-07
10084,2013-06-07,Brown,Shetland Sheepdog,F/S,Matched,Choco,2013-06-07
10085,2013-06-07,Grey,Husky,F,Lost,Sasi,2013-06-07
10086,2013-06-07,Grey,Pit Bull,M,Lost,Brody,2013-06-08
10087,2013-06-09,Red,Germ. S/Haired Pointer,F/S,Matched,,2013-06-09
10088,2013-06-10,Brown,DSH Cat,F/S,Lost,Katie,2013-06-10
10089,2013-06-10,Brown,Chihuahua,M/N,Lost,Carly Joe,2013-06-10
10090,2013-06-10,White,DSH,M,Lost,Jaeger,2013-06-10
10091,2013-06-10,Grey,Dachshund,F/S,Matched,Bee,2013-06-10
10092,2013-06-09,Black,DSH,M/N,Lost,Buddy,2013-06-12
10093,2013-06-13,Black,Chihuahua,F,Lost,Bella,2013-06-13
10094,2013-06-13,Tan,French Bulldog,M/N,Matched,Rocky,2013-06-13
10095,2013-06-07,Grey,Tabby (DSH),M/N,Matched,Austin,2013-06-13
10096,2013-06-13,Black,Pit Bull,F,Lost,Reena,2013-06-14
10097,2013-06-14,Tan,DSH Siamese,M/N,Lost,Puma,2013-06-14
10098,2013-06-14,White,DSH,M,Lost,,2013-06-14
10099,2013-06-16,Tan,Germ. Shepherd,M,Matched,Louis,2013-06-16
10100,2013-06-16,White,Shih Tzu,M/N,Lost,Nike,2013-06-16
10101,2013-06-17,White,DSH,M/N,Lost,Reginald,2013-06-17
10102,2013-06-17,Red,Siberian Husky,M/N,Matched,Tristan,2013-06-17
10103,2013-06-17,Grey Striped,Tabby (DSH),M/N,Lost,Harry,2013-06-17
10104,2013-06-17,Orange/Black/White,DSH,F/S,Lost,Mineau,2013-06-17
10105,2013-06-17,Fawn,Pug,M,Lost,Honda,2013-06-17
10106,2013-06-20,White,Maltese,X,Lost,Not listed,2013-06-20
10107,2013-06-19,Black,Formoson Mt Dog,F/S,Matched,Penny,2013-06-20
10108,2013-06-21,White,Maltese,M,Lost,Lemon,2013-06-22
10109,2013-06-21,,Labrador,F/S,Matched,Libby,2013-06-22
10110,2013-06-22,White,Maltese,M/N,Matched,Toby,2013-06-22
10111,2013-06-23,Brown,Labrador,M,Lost,,2013-06-23
10112,2013-06-23,,Border Collie,M/N,Matched,Taff,2013-06-23
10113,2013-06-23,White,Bichon Frise,M,Lost,SnowFlake,2013-06-23
10114,2013-06-24,Black,Germ. Shepherd,F,Lost,Joey,2013-06-24
10115,2013-06-24,,Labrador,M/N,Matched,Wyatt,2013-06-24
10116,2013-06-24,White,Shih Tzu,M,Matched,Rocky,2013-06-24
10117,2013-06-24,White,Terrier,M/N,Matched,Draven,2013-06-24
10118,2013-06-24,Black,Husky,M,Lost,Rocky,2013-06-24
10119,2013-06-24,White,Shih Tzu,F/S,Lost,Pandi,2013-06-24
10120,2013-06-24,Brown,Labrador,F,Lost,Libby,2013-06-24
10121,2013-06-26,Brown,Shih Tzu,M,Lost,Gary,2013-06-26
10122,2013-06-26,Red,NS Duck Toll. Retriever,F/S,Matched,Shiraa,2013-06-26
10123,2013-06-26,Tan,Puggle,,Matched,Oliver,2013-06-26
10124,2013-06-26,Black,Fox Terrier,M,Matched,Timo ?,2013-06-27
10125,2013-06-18,Red,DSH,M,Lost,,2013-06-27
10126,2013-06-27,Black,Husky,M/N,Lost,Galax,2013-06-27
10127,2013-06-28,Brown,Labrador,F/S,Lost,Nadia,2013-06-28
10128,2013-06-23,Black,DSH Cat,M/N,Lost,Louie,2013-06-28
10129,2013-06-29,Golden,Pomeranian,M/N,Lost,Gucci,2013-06-29
10130,2013-06-30,Cream,Spaniel,M,Lost,Norman,2013-06-30
10131,2013-07-01,Brown,Miniature Pinscher,M/N,Matched,Boss,2013-07-01
10132,2013-07-02,Brown,Beagle,M/N,Lost,Max,2013-07-02
10133,2013-07-02,Brown,DLH Maine Coon Cat,F/S,Lost,Maybelline,2013-07-02
10134,2013-07-02,Cream,Blue Lynx Ragdoll,F/S,Matched,Stella,2013-07-02
10135,2013-07-02,Black,Dachshund,F/S,Lost,Olive,2013-07-02
10136,2013-06-30,Tortoishell Colouring,DSH,F/S,Lost,Johnathan Cruton (aka CC),2013-07-02
10137,2013-06-26,Grey,DSH,M/N,Lost,Tucker,2013-07-02
10138,2013-07-03,Black,Chihuahua,M,Lost,Jaxon,2013-07-03
10139,2013-07-03,White,Budgie,X,Lost,Whitey,2013-07-04
10140,2013-07-03,Black,DMH,F/S,Lost,Baby,2013-07-04
10141,2013-06-22,White,DSH,M/N,Lost,Snoopy,2013-07-04
10142,2013-07-04,Black,Germ. Shepherd,F,Lost,Diamond,2013-07-04
10143,2013-07-01,Black,DSH Tabby,F/S,Lost,Suki,2013-07-04
10144,2013-07-05,Brown,Aust. Shepherd,M,Matched,Holden,2013-07-05
10145,2013-07-05,Black,Jack Russell Terrier,M/N,Lost,Yuri,2013-07-05
10146,2013-07-06,Black,Fox Terrier,M,Matched,Timo,2013-07-06
10147,2013-07-06,Black,Labrador,F/S,Matched,Shadow,2013-07-06
10148,2013-07-06,White,Whippet,F,Matched,Ginger,2013-07-06
10149,2013-07-04,Orange,Tabby,M/N,Lost,Hunter,2013-07-08
10150,2013-07-07,Red,Shiba Inu,M/N,Matched,,2013-07-08
10151,2013-07-07,White,Bichon Frise,M/N,Lost,PaPa,2013-07-08
10152,2013-07-05,Brown/Black Tabby,DLH,F/S,Lost,Amber,2013-07-08
10153,2013-07-08,Brown,Labrador,M,Lost,Sonny,2013-07-08
10154,2013-07-08,Red,Puggle,M/N,Matched,Cosmo,2013-07-08
10155,2013-07-09,Black,Shar-Pei,F,Lost,Ruby,2013-07-09
10156,2013-07-09,Brown,Chihuahua,F,Matched,Gigi,2013-07-09
10157,2013-07-09,Black,DSH,M/N,Lost,Gabo,2013-07-09
10158,2013-07-09,Brown,Shih Tzu,F,Lost,Kookie,2013-07-09
10159,2013-07-09,Brown,Goldendoodle,M,Matched,Kovu,2013-07-09
10160,2013-07-09,Golden,Goldendoodle,M/N,Matched,Llama,2013-07-09
10161,2013-07-09,Black,Husky,M,Lost,Rocky,2013-07-10
10162,2013-07-10,,King Snake,,Matched,,2013-07-10
10163,2013-07-10,Black,Yorkshire Terrier,M/N,Matched,Jay,2013-07-11
10164,2013-07-11,Grey,DSH,M/N,Lost,Tucker,2013-07-11
10165,2013-07-12,Black,Springer Spaniel,F/S,Lost,Brooke,2013-07-12
10166,2013-07-12,Black,Germ. Shepherd,F,Lost,CJ,2013-07-13
10167,2013-07-14,Grey,Yorkshire Terrier,F/S,Lost,halo,2013-07-14
10168,2013-07-14,Golden,Wheaten Terrier,M,Lost,Jack,2013-07-14
10169,2013-07-15,Tan,Standard Poodle,F/S,Lost,Katie,2013-07-16
10170,2013-07-16,Black,Germ. Shepherd,M/N,Matched,Phoenix,2013-07-16
10171,2013-07-12,Grey,DSH,F/S,Lost,?,2013-07-16
10172,2013-06-16,Orange Tabby,DSH,M/N,Lost,Boomer,2013-07-16
10173,2013-07-15,White,Bichon Frise,M,Lost,Sticker,2013-07-16
10174,2013-07-10,Orange/White,DSH,M/N,Lost,Flinky,2013-07-17
10175,2013-07-16,Black,DSH,M/N,Lost,Max,2013-07-17
10176,2013-07-16,Black,DMH,M/N,Matched,Mac,2013-07-18
10177,2013-07-19,Grey,Siberian Husky,M/N,Lost,Felix,2013-07-19
10178,2013-07-18,White,Cat -Himalayan X,M/N,Lost,Jasper,2013-07-19
10179,2013-07-14,Black,DSH Cat,F/S,Lost,Twilight,2013-07-19
10180,2013-07-19,Cream,Cairn Terrier,F/S,Lost,Madhi,2013-07-19
10181,2013-07-20,Tan,Labrador,F/S,Lost,Leela,2013-07-20
10182,2013-07-19,Brown,Pit Bull,M/N,Lost,J.J,2013-07-20
10183,2013-07-21,Cream,Shar-Pei,M,Lost,Sanjee,2013-07-21
10184,2013-07-21,White,Shar-Pei,M,Lost,Tangy,2013-07-21
10185,2013-07-18,Creamy White W/Grey,DSH,M,Lost,Edward,2013-07-22
10186,2013-07-22,Black,DSH,F/S,Lost,Starlit,2013-07-22
10187,2013-07-22,Black,Labrador,F/S,Matched,Tascua,2013-07-22
10188,2013-07-22,Black,Toy Poodle,F/S,Lost,Baby,2013-07-22
10189,2013-07-22,Black,DSH,M/N,Lost,Leroy,2013-07-22
10190,2013-07-07,Black,DMH,M/N,Lost,Dusty,2013-07-24
10191,2013-07-23,Black,DSH Cat,F/S,Lost,Luna,2013-07-25
10192,2013-07-26,Grey,Miniature Poodle,M,Matched,Scooter,2013-07-26
10193,2013-07-26,White,Toy Poodle,F/S,Matched,Mukha,2013-07-27
10194,2013-07-27,Golden,Dachshund,M/N,Lost,Kingston,2013-07-27
10195,2013-07-27,Cream,DLH,F/S,Lost,Lola,2013-07-27
10196,2013-07-27,Golden,Golden Retriever,M/N,Lost,Charlie,2013-07-27
10197,2013-07-27,Tan,Miniature Pinscher,F/S,Lost,Rue,2013-07-27
10198,2013-07-28,Brown,Brussels Griffon,M,Lost,Chewy,2013-07-28
10199,2013-07-28,,Jack Russell Terrier,F/S,Matched,Robby,2013-07-28
10200,2013-07-28,Tri Colour,Border Collie,F/S,Lost,Tess,2013-07-28
10201,2013-07-29,White,Amer. Eskimo Dog,F,Matched,Cheetah,2013-07-29
10202,2013-07-27,Tan,Shepherd,F/S,Matched,Sasha,2013-07-29
10203,2013-07-29,Blue,Budgie,M,Matched,Blue Blue,2013-07-29
10204,2013-07-25,Orange (honey coloured),DSH Senior,M,Lost,Yoda,2013-07-29
10205,2013-07-30,Grey,DSH,M,Lost,Little Cat,2013-07-30
10206,2013-07-30,White,DSH,F,Lost,Professor,2013-07-30
10207,2013-07-30,Black,Border Collie,F,Lost,Tess,2013-07-30
10208,2013-07-30,Brown,Aust. Shepherd,F,Matched,Delrey,2013-07-30
10209,2013-07-30,White,DSH,,Lost,,2013-07-30
10210,2013-07-26,Blue/Grey,Blue Russian X,M/N,Lost,Bean,2013-07-31
10211,2013-07-31,Black,Germ. Shepherd,F,Lost,Maybe,2013-07-31
10212,2013-07-31,White,DSH,F/S,Lost,Lady Baroness,2013-07-31
10213,2013-07-31,Grey,Persian,,Lost,?,2013-08-01
10214,2013-07-31,Brown,Bengal,M/N,Matched,Simba,2013-08-01
10215,2013-07-01,White,Jack Russell Terrier,M/N,Lost,Oliver,2013-08-01
10216,2013-08-01,Black,Aust. Shepherd,,Lost,Piston,2013-08-01
10217,2013-08-01,Golden,Rottweiler,,Matched,Roxy,2013-08-01
10218,2013-08-01,Black,Amer. Staffordshire,M,Lost,Buddy,2013-08-01
10219,2013-08-01,Black,Labrador,F,Lost,?,2013-08-01
10220,2013-08-01,Tan,Miniature Dachshund,M/N,Lost,,2013-08-02
10221,2013-07-24,White,DSH,F/S,Lost,I Love You,2013-08-02
10222,2013-08-02,Cream,Chihuahua,,Lost,Rocky,2013-08-02
10223,2013-08-02,Black,Yorkshire Terrier,M/N,Lost,Benji,2013-08-02
10224,2013-08-01,Black,Miniature Poodle,M/N,Lost,Monty,2013-08-03
10225,2013-07-30,White,Siamese X,M/N,Lost,?,2013-08-03
10226,2013-08-04,Liver,Eng. Springer Spaniel,F,Lost,Juno,2013-08-04
10227,2013-08-03,Orange/White,DMH,M/N,Lost,Casper,2013-08-04
10228,2013-08-04,Black,Shepherd,F/S,Matched,ADA,2013-08-04
10229,2013-08-04,Tan,Yorkshire Terrier,F,Matched,MoMo,2013-08-04
10230,2013-08-04,Brown,Labrador,F,Lost,Coco,2013-08-04
10231,2013-08-02,Calico,DSH,F/S,Lost,Lily,2013-08-06
10232,2013-06-26,Black,Shepherd,F/S,Lost,Zoobie,2013-08-06
10233,2013-08-04,White,DSH,F,Lost,,2013-08-06
10234,2013-07-30,White,DSH,M,Lost,,2013-08-06
10235,2013-08-03,Black,DSH,F,Matched,Panther,2013-08-06
10236,2013-08-01,Grey,DLH (Tabby),F/S,Lost,Whiskers,2013-08-07
10237,2013-08-03,Brown/Red w/Reddish Belly,DSH (Abyssinian Cat),M,Lost,Kyro,2013-08-07
10238,2013-08-01,Grey,DSH,F,Lost,Charlie Brown,2013-08-07
10239,2013-08-08,Black,Coonhound,M/N,Lost,Dave,2013-08-08
10240,2013-08-07,Calico,DSH,F,Lost,,2013-08-08
10241,2013-08-08,Yellow,Labrador,F,Lost,Bella,2013-08-08
10242,2013-08-08,Brown,Red Heeler,F,Matched,Kora,2013-08-08
10243,2013-08-08,Orange and White,DMH,M/N,Matched,Izzy,2013-08-08
10244,2013-08-09,Tan,Pekingese,M,Matched,Monkey,2013-08-09
10245,2013-08-08,Tan,French Bulldog,M/N,Lost,Rocky,2013-08-09
10246,2013-08-09,Black,Airedale,M/N,Lost,Rudy,2013-08-09
10247,2013-08-10,Grey,Aust. Cattle Dog,M,Matched,Totem (aka Fru Fru),2013-08-10
10248,2013-08-10,Calico,DSH,F,Lost,Kiki,2013-08-10
10249,2013-08-11,Black,DSH,M/N,Matched,,2013-08-11
10250,2013-08-06,Brown,DSH,F/S,Lost,Sketchy,2013-08-12
10251,2013-08-12,Brown,Miniature Pinscher,M,Matched,Monty,2013-08-12
10252,2013-08-11,Brindle,DSH-Polydactyl Cat,F/S,Lost,Tilly,2013-08-12
10253,2013-08-12,Black,DSH,X,Lost,Bella,2013-08-12
10254,2013-08-13,Golden,Golden Retriever,M/N,Lost,Hector,2013-08-13
10255,2013-08-13,Black,DLH Cat,F,Lost,Zoe,2013-08-13
10256,2013-08-14,Black,Border Collie,M,Lost,Jasper,2013-08-14
10257,2013-08-14,White,DSH,M/N,Lost,Poki,2013-08-14
10258,2013-08-11,Golden Black,DSH (Egyptian Mau),F,Lost,Laksmi,2013-08-14
10259,2013-08-14,Black,Germ. Shepherd,M,Matched,Hugo,2013-08-14
10260,2013-08-14,Cream,Chihuahua,F,Lost,Flora,2013-08-14
10261,2013-08-14,Black,Terrier,M,Matched,Rufus,2013-08-15
10262,2013-08-12,Orange,DSH,M,Lost,Poki,2013-08-15
10263,2013-08-10,Grey Tabby,DMH,M,Lost,Cornelious,2013-08-15
10264,2013-08-09,Black,Dachshund,F/S,Matched,Izzy,2013-08-16
10265,2013-08-12,Black,DSH,M/N,Lost,Jacob,2013-08-16
10266,2013-08-16,Tan,Corgi,M,Lost,Lucky,2013-08-16
10267,2013-08-16,Brown,Labrador,F/S,Matched,Wes,2013-08-16
10268,2013-08-16,,Golden Retriever,M,Matched,Dragon,2013-08-16
10269,2013-08-15,Charcoal,DSH,M,Lost,Leonard Nemoy,2013-08-17
10270,2013-08-18,Golden,Golden Retriever,F,Lost,Lexus,2013-08-18
10271,2013-08-11,Grey,DSH,F/S,Lost,Kayo,2013-08-19
10272,2013-08-18,Brown,Toy Poodle,M,Lost,Brownie,2013-08-19
10273,2013-08-16,Blue,Pit Bull,M,Lost,Max,2013-08-19
10274,2013-08-19,Black,Fox Terrier,F/S,Lost,Bijoux,2013-08-19
10275,2013-08-19,Cream,Goldendoodle,M,Lost,Yogi,2013-08-19
10276,2013-08-20,Black,Miniature Pinscher,M,Lost,Turbo,2013-08-20
10277,2013-08-15,Black,Rottweiler,F/S,Lost,Sassy,2013-08-21
10278,2013-08-20,Brown,Tabby,,Lost,Jasmine,2013-08-21
10279,2013-08-20,Grey,Tabby,M/N,Lost,Elliott,2013-08-21
10280,2013-08-20,Black,Calico cat,X,Lost,Cali,2013-08-21
10281,2013-08-22,Black,DMH Cat,F/S,Lost,Princess,2013-08-22
10282,2013-08-22,Black,DSH Cat,F,Lost,Blackberry,2013-08-22
10283,2013-08-19,Cream,Cocker Spaniel,M,Lost,Jack,2013-08-22
10284,2013-08-22,Brown,Labrador,M,Lost,wes,2013-08-22
10285,2013-08-22,Black,Labrador,M,Matched,Riley,2013-08-22
10286,2013-08-19,Black,DSH Cat,M/N,Lost,?,2013-08-23
10287,2013-08-22,Black,Malamute,F,Lost,Aziza,2013-08-23
10288,2013-08-24,tortioshell / Black,DSH/DMH,,Matched,Harlem & Mambo,2013-08-24
10289,2013-08-25,Grey,Irish Wolfhound,M,Lost,Cheekeye,2013-08-26
10290,2013-08-26,Golden,Golden Retriever,M/N,Lost,Sherman,2013-08-26
10291,2013-08-23,Grey,DSH,M,Lost,Paco,2013-08-26
