,Date,Color,Breed,Purebred,CKC Class,dog_breed_type,Sex,State,pet_name,DateCreated,is_dog,sex_simple,date_created
1973,2000-06-04,White/Brown,Bichon Frise,Bichon Frise,Non-Sporting Dog,nonsporting,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
1974,2000-06-04,Black,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Ranger,2005-06-21,True,f,2005-06-21 00:00:00
1975,2000-06-04,Black/Brown,Pitt   (pup),Pitbull,Terrier,terrier,M,Lost,,2005-06-21,True,m,2005-06-21 00:00:00
1976,2000-06-03,Other,Lab pup,Labrador Retriever,Sporting Dog,sporting,F,Lost,,2005-06-21,True,f,2005-06-21 00:00:00
1977,2000-06-04,White,Lab pup,Labrador Retriever,Sporting Dog,sporting,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
1978,2000-06-05,Black,Doby X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Found,,2005-06-21,True,m,2005-06-21 00:00:00
1979,2000-06-05,Black,Rotty X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Sammy,2005-06-21,True,m,2005-06-21 00:00:00
1980,2000-06-06,Black/White,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M/N,Lost,Digger,2005-06-21,True,m,2005-06-21 00:00:00
1981,2000-06-06,White,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Jango,2005-06-21,True,m,2005-06-21 00:00:00
1982,2000-06-06,Black,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Oscar,2005-06-21,True,m,2005-06-21 00:00:00
1983,2000-06-07,White,Shepherd,Shepherd,Herding Dog,herding,M/N,Lost,Jasper,2005-06-21,True,m,2005-06-21 00:00:00
1984,2000-06-01,Black/White/Grey,Poodle X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Scruffy,2005-06-21,True,f,2005-06-21 00:00:00
1985,2000-06-07,White,Maltipoo,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Dolby,2005-06-21,True,m,2005-06-21 00:00:00
1986,2000-06-07,White,Shiba Inu,Shiba Inu,Non-Sporting Dog,nonsporting,M,Lost,Bud,2005-06-21,True,m,2005-06-21 00:00:00
1987,2000-06-08,Black/Grey,Shep,Shepherd,Herding Dog,herding,F/S,Lost,Kodi,2005-06-21,True,f,2005-06-21 00:00:00
1988,2000-06-08,Black,Shep,Shepherd,Herding Dog,herding,M,Lost,Saber,2005-06-21,True,m,2005-06-21 00:00:00
1989,2000-06-08,White,Poodle (small),Poodle,Non-Sporting Dog,nonsporting,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
1990,2000-06-09,Black,English Lab,English Lab,Sporting Dog,sporting,M/N,Lost,Boomer,2005-06-21,True,m,2005-06-21 00:00:00
1991,2000-06-09,White/Grey,Shih Tzu X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Tia,2005-06-21,True,f,2005-06-21 00:00:00
1992,2000-06-04,Black,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Ranger,2005-06-21,True,f,2005-06-21 00:00:00
1993,2000-06-10,Black,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,Matched,Guss,2005-06-21,True,m,2005-06-21 00:00:00
1994,2000-06-09,Black,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Gus ?,2005-06-21,True,m,2005-06-21 00:00:00
1995,2000-06-09,Brown,Sharpei,Sharpei,Non-Sporting Dog,nonsporting,M,Lost,Grunt,2005-06-21,True,m,2005-06-21 00:00:00
1996,2000-06-03,Black/Grey,Tabby Cat,Tabby Cat,,,,Found,,2005-06-21,False,x,2005-06-21 00:00:00
1997,2000-06-10,Black,Cocker Spaniel X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Sam,2005-06-21,True,m,2005-06-21 00:00:00
1998,2000-06-10,Brown,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
1999,2000-06-10,Black/Brown,Rotty,Rottweiler,Working Dog,working,F,Lost,,2005-06-21,True,f,2005-06-21 00:00:00
2000,2000-06-10,Black,Pomerarian,Pomeranian,Toy Dog,toy,F,Lost,,2005-06-21,True,f,2005-06-21 00:00:00
2001,2000-06-10,Black,Terrier X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Chaim,2005-06-21,True,m,2005-06-21 00:00:00
2002,2000-06-11,Black,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Found,,2005-06-21,True,f,2005-06-21 00:00:00
2003,2000-06-11,White,Corgie,Corgi,Herding Dog,herding,F,Lost,Pixxy,2005-06-21,True,f,2005-06-21 00:00:00
2004,2000-06-12,Black,Portuguese Water Dog,Portuguese Water Dog,Working Dog,working,M/N,Lost,Chaim (haiem),2005-06-21,True,m,2005-06-21 00:00:00
2005,2000-06-12,White/Brown,Akita,Akita,Working Dog,working,M/N,Matched,Oscar,2005-06-21,True,m,2005-06-21 00:00:00
2006,2000-06-13,Black,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2007,2000-06-12,Other,Retriever,Retriever,Sporting Dog,sporting,M,Lost,Dallas,2005-06-21,True,m,2005-06-21 00:00:00
2008,2000-06-14,Other,Boxer X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Found,,2005-06-21,True,m,2005-06-21 00:00:00
2009,2000-06-14,Black,Min Pin,Miniature Pinscher,Toy Dog,toy,M,Lost,Lucky,2005-06-21,True,m,2005-06-21 00:00:00
2010,2000-06-14,Black,Rottweiler,Rottweiler,Working Dog,working,M,Lost,Bye Bye,2005-06-21,True,m,2005-06-21 00:00:00
2011,2000-06-15,Black,Labrador,Labrador Retriever,Sporting Dog,sporting,M,Found,,2005-06-21,True,m,2005-06-21 00:00:00
2012,2000-06-15,Black,Chow X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Nina Bear,2005-06-21,True,f,2005-06-21 00:00:00
2013,2000-06-16,Black/White,Border Collie X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Found,,2005-06-21,True,f,2005-06-21 00:00:00
2014,2000-06-16,Black,Shep X  (pup),Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
2015,2000-06-16,Black/Brown,Shep X Husky,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Ouisy,2005-06-21,True,f,2005-06-21 00:00:00
2016,2000-06-16,Black,Lab,Labrador Retriever,Sporting Dog,sporting,M,Lost,Jack,2005-06-21,True,m,2005-06-21 00:00:00
2017,2000-06-16,Grey,Cairne Terrier,Cairn Terrier,Terrier,terrier,M/N,Matched,Angus,2005-06-21,True,m,2005-06-21 00:00:00
2018,2000-06-17,Black,Poodle,Poodle,Non-Sporting Dog,nonsporting,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
2019,2000-06-17,White/Brown,Jack Russell Terrier,Jack Russell Terrier,Terrier,terrier,M/N,Found,,2005-06-21,True,m,2005-06-21 00:00:00
2020,2000-06-17,Brown,Shep X Wolf,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2021,2000-06-17,Black/White,Terrier,Terrier,Terrier,terrier,F,Lost,,2005-06-21,True,f,2005-06-21 00:00:00
2022,2000-06-17,Other,Pitbull,Pitbull,Terrier,terrier,M,Lost,,2005-06-21,True,m,2005-06-21 00:00:00
2023,2000-06-18,White,Sheepdog,Sheepdog,Herding Dog,herding,M,Found,,2005-06-21,True,m,2005-06-21 00:00:00
2024,2000-06-17,Brown,Pitbull,Pitbull,Terrier,terrier,M,Lost,Zeus,2005-06-21,True,m,2005-06-21 00:00:00
2025,2000-06-19,White,?,Unknown Animal,,,F,Matched,,2005-06-21,False,f,2005-06-21 00:00:00
2026,2000-06-19,Other,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,Matched,Tita,2005-06-21,True,f,2005-06-21 00:00:00
2027,2000-06-19,Black,Chihuahua,Chihuahua,Toy Dog,toy,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
2028,2000-06-19,Grey,Poodle,Poodle,Non-Sporting Dog,nonsporting,M/N,Lost,Shadow,2005-06-21,True,m,2005-06-21 00:00:00
2029,2000-06-20,Black,American Pitbull,American Pitbull,Terrier,terrier,F/S,Lost,China,2005-06-21,True,f,2005-06-21 00:00:00
2030,2000-06-20,Black,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
2031,2000-06-20,Other,Shep X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Bailey,2005-06-21,True,f,2005-06-21 00:00:00
2032,2000-06-20,Black,Terrier,Terrier,Terrier,terrier,M/N,Lost,Kiwi,2005-06-21,True,m,2005-06-21 00:00:00
2033,2000-06-20,Brown,Terrier,Terrier,Terrier,terrier,F,Lost,,2005-06-21,True,f,2005-06-21 00:00:00
2034,2000-06-20,Other,Labrador,Labrador Retriever,Sporting Dog,sporting,M/N,Lost,Dexter,2005-06-21,True,m,2005-06-21 00:00:00
2035,2000-06-21,Black,Retriever,Retriever,Sporting Dog,sporting,F,Found,,2005-06-21,True,f,2005-06-21 00:00:00
2036,2000-06-21,Black/White,Lab X Pit,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Tuxedo,2005-06-21,True,m,2005-06-21 00:00:00
2037,2000-06-21,Other,Pom,Pomeranian,Toy Dog,toy,F/S,Lost,Garfield,2005-06-21,True,f,2005-06-21 00:00:00
2038,2000-06-21,Black,Shep X Chow,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Fetcher,2005-06-21,True,f,2005-06-21 00:00:00
2039,2000-06-22,Other,Pomeranian,Pomeranian,Toy Dog,toy,F/S,Lost,Crystal,2005-06-21,True,f,2005-06-21 00:00:00
2040,2000-06-20,Black,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Found,,2005-06-21,True,f,2005-06-21 00:00:00
2041,2000-06-21,Brown,Pekingese,Pekingese,Toy Dog,toy,F/S,Matched,Happy,2005-06-21,True,f,2005-06-21 00:00:00
2042,2000-06-14,Black,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Satan,2005-06-21,True,m,2005-06-21 00:00:00
2043,2000-06-22,Black,Rott,Rottweiler,Working Dog,working,M,Matched,Lucky,2005-06-21,True,m,2005-06-21 00:00:00
2044,2000-06-23,Black/White,Terrier X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Found,,2005-06-21,True,m,2005-06-21 00:00:00
2045,2000-06-23,Other,Maltese X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Found,,2005-06-21,True,m,2005-06-21 00:00:00
2046,2000-06-23,Other,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,M/N,Lost,Jake,2005-06-21,True,m,2005-06-21 00:00:00
2047,2000-06-23,Black,Pomeranian,Pomeranian,Toy Dog,toy,F/S,Lost,Angel or Nicki,2005-06-21,True,f,2005-06-21 00:00:00
2048,2000-06-24,White,Lab X Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,,2005-06-21,True,m,2005-06-21 00:00:00
2049,2000-06-23,Black/Grey,Cats,Cat,,,M/N,Lost,,2005-06-21,False,m,2005-06-21 00:00:00
2050,2000-06-23,Black,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Hobbs,2005-06-21,True,f,2005-06-21 00:00:00
2051,2000-06-24,Black/White,Pitt,Pitbull,Terrier,terrier,F/S,Lost,,2005-06-21,True,f,2005-06-21 00:00:00
2052,2000-06-24,Other,Pitbull,Pitbull,Terrier,terrier,M,Found,,2005-06-21,True,m,2005-06-21 00:00:00
2053,2000-06-24,Other,Greyhound ( ridgeback ),Greyhound ( ridgeback ),Hound,hound,M/N,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2054,2000-06-25,White/Grey,Husky X (small like siberian),Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
2055,2000-06-24,White/Brown,Min Aust. Shep,Miniature Australian Shepherd,Toy Dog,toy,M,Lost,,2005-06-21,True,m,2005-06-21 00:00:00
2056,2000-06-24,Black/White,Pitbull X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,China,2005-06-21,True,f,2005-06-21 00:00:00
2057,2000-06-25,Other,Corgie,Corgi,Herding Dog,herding,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2058,2000-06-26,White,Pitbull,Pitbull,Terrier,terrier,M,Found,?,2005-06-21,True,m,2005-06-21 00:00:00
2059,2000-06-26,White,Staff Terrier,Staffordshire Bull Terrier,Terrier,terrier,F,Lost,Josie,2005-06-21,True,f,2005-06-21 00:00:00
2060,2000-06-26,White,Staff Terrier,Staffordshire Bull Terrier,Terrier,terrier,F,Lost,Jessie,2005-06-21,True,f,2005-06-21 00:00:00
2061,2000-06-26,Black/White,Bassett X Beagle,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Freeway,2005-06-21,True,m,2005-06-21 00:00:00
2062,2000-06-26,Black,Rotty,Rottweiler,Working Dog,working,F/S,Lost,Keesha,2005-06-21,True,f,2005-06-21 00:00:00
2063,2000-06-27,Other,Lab,Labrador Retriever,Sporting Dog,sporting,F/S,Matched,Chloe,2005-06-21,True,f,2005-06-21 00:00:00
2064,2000-06-27,Black/White,Alaskan Malamute,Malamute,Working Dog,working,F/S,Lost,Tshaka,2005-06-21,True,f,2005-06-21 00:00:00
2065,2000-06-27,White,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Whicker,2005-06-21,True,m,2005-06-21 00:00:00
2066,2000-06-27,White/Brown,Terr X  (pup),Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Casper,2005-06-21,True,m,2005-06-21 00:00:00
2067,2000-06-28,Brown,Lab,Labrador Retriever,Sporting Dog,sporting,F,Matched,Chocolate,2005-06-21,True,f,2005-06-21 00:00:00
2068,2000-06-29,Brown/Grey,Min Poodle,Miniature Poodle,Non-Sporting Dog,nonsporting,M/N,Matched,Hector,2005-06-21,True,m,2005-06-21 00:00:00
2069,2000-06-28,Other,Ret  X Setter,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2070,2000-06-29,White,Samoyed,Samoyed,Working Dog,working,F,Lost,,2005-06-21,True,f,2005-06-21 00:00:00
2071,2000-06-29,White,Samoyed,Samoyed,Working Dog,working,M,Lost,,2005-06-21,True,m,2005-06-21 00:00:00
2072,2000-06-30,Other,Boxer,Boxer,Working Dog,working,F/S,Found,,2005-06-21,True,f,2005-06-21 00:00:00
2073,2000-06-30,Other,Labrador,Labrador Retriever,Sporting Dog,sporting,F/S,Lost,Nala,2005-06-21,True,f,2005-06-21 00:00:00
2074,2000-06-28,Black,Shep X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Rascal,2005-06-21,True,f,2005-06-21 00:00:00
2075,2000-07-01,Black/White,Border Collie,Border Collie,Herding Dog,herding,F,Lost,Poppy,2005-06-21,True,f,2005-06-21 00:00:00
2076,2000-07-01,Black/White,Beagle X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Gator,2005-06-21,True,f,2005-06-21 00:00:00
2077,2000-07-01,Other,Retriever X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,Molly,2005-06-21,True,f,2005-06-21 00:00:00
2078,2000-07-01,Black,Shep,Shepherd,Herding Dog,herding,M,Matched,Duke,2005-06-21,True,m,2005-06-21 00:00:00
2079,2000-07-01,White,Shep,Shepherd,Herding Dog,herding,F/S,Lost,Georgie,2005-06-21,True,f,2005-06-21 00:00:00
2080,2000-07-01,Black,Shep,Shepherd,Herding Dog,herding,M/N,Lost,Zed,2005-06-21,True,m,2005-06-21 00:00:00
2081,2000-07-02,White,English Pointer,English Pointer,Sporting Dog,sporting,F,Lost,JJ,2005-06-21,True,f,2005-06-21 00:00:00
2082,2000-07-03,Black,Newfoundland,Newfoundland,Working Dog,working,M,Lost,Andrew,2005-06-21,True,m,2005-06-21 00:00:00
2083,2000-07-02,Black,Retriever,Retriever,Sporting Dog,sporting,M/N,Lost,Sebastien,2005-06-21,True,m,2005-06-21 00:00:00
2084,2000-07-03,White,American Eskimo,American Eskimo,Non-Sporting Dog,nonsporting,M,Found,,2005-06-21,True,m,2005-06-21 00:00:00
2085,2000-07-04,Other,Yorkshire Terrier,Yorkshire Terrier,Toy Dog,toy,F,Lost,Misty,2005-06-21,True,f,2005-06-21 00:00:00
2086,2000-07-04,Black/White,Husky X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Found,,2005-06-21,True,m,2005-06-21 00:00:00
2087,2000-07-04,Black/Brown,Pekingese,Pekingese,Toy Dog,toy,M,Lost,Lucky,2005-06-21,True,m,2005-06-21 00:00:00
2088,2000-07-04,Other,Retriever,Retriever,Sporting Dog,sporting,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2089,2000-07-04,Brown,Yorkie,Yorkshire Terrier,Toy Dog,toy,M,Lost,Fang,2005-06-21,True,m,2005-06-21 00:00:00
2090,2000-07-04,Black/White,Border Coll X Terr,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Found,,2005-06-21,True,f,2005-06-21 00:00:00
2091,2000-07-06,Black,Yorkie Terrier,Yorkshire Terrier,Toy Dog,toy,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
2092,2000-07-06,Black/Brown,Rotty,Rottweiler,Working Dog,working,M,Lost,Max,2005-06-21,True,m,2005-06-21 00:00:00
2093,2000-07-06,Other,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,Matched,Ricky,2005-06-21,True,m,2005-06-21 00:00:00
2094,2000-07-06,Black,Scotty Terrier,Scotty Terrier,Terrier,terrier,F,Matched,Vonnie,2005-06-21,True,f,2005-06-21 00:00:00
2095,2000-07-06,Grey,Low Wide Dog,Low Wide Dog,Dog Crossbreed,crossbreed,F,Found,,2005-06-21,True,f,2005-06-21 00:00:00
2096,2000-07-06,Other,Ridgeback,Ridgeback,Hound,hound,M,Matched,Nelson,2005-06-21,True,m,2005-06-21 00:00:00
2097,2000-07-06,White/Grey,Nor. Elkhound,Norwegian Elkhound,Hound,hound,M,Lost,Nero,2005-06-21,True,m,2005-06-21 00:00:00
2098,2000-07-07,Black,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
2099,2000-07-08,White,Maltese,Maltese,Toy Dog,toy,M,Lost,,2005-06-21,True,m,2005-06-21 00:00:00
2100,2000-07-08,Black/White,Border Collie,Border Collie,Herding Dog,herding,M,Lost,Jasper,2005-06-21,True,m,2005-06-21 00:00:00
2101,2000-07-08,Other,Pit,Pitbull,Terrier,terrier,M,Found,doesn't answer to any...puppy,2005-06-21,True,m,2005-06-21 00:00:00
2102,2000-07-08,Brown,Dacshund,Dachshund,Hound,hound,M/N,Lost,Oscar,2005-06-21,True,m,2005-06-21 00:00:00
2103,2000-07-08,Black/White,Lab,Labrador Retriever,Sporting Dog,sporting,F,Matched,Shiro,2005-06-21,True,f,2005-06-21 00:00:00
2104,2000-07-08,White/Brown,Pom,Pomeranian,Toy Dog,toy,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2105,2000-07-10,Black/Brown,Yorkie,Yorkshire Terrier,Toy Dog,toy,F,Lost,Hermaze,2005-06-21,True,f,2005-06-21 00:00:00
2106,2000-07-10,Brown,Chocolate Lab,Chocolate Lab,Sporting Dog,sporting,M,Lost,Jasper,2005-06-21,True,m,2005-06-21 00:00:00
2107,2000-07-10,Brown,Dachsund,Dachshund,Hound,hound,M/N,Lost,Oscar,2005-06-21,True,m,2005-06-21 00:00:00
2108,2000-07-10,Black,Rottu,Rottweiler,Working Dog,working,F/S,Lost,Lucy,2005-06-21,True,f,2005-06-21 00:00:00
2109,2000-07-10,Black,Rotty X,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Wagger,2005-06-21,True,m,2005-06-21 00:00:00
2110,2000-07-11,White/Grey,Husky X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2111,2000-07-11,Other,Shep X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Matched,Phoebe,2005-06-21,True,f,2005-06-21 00:00:00
2112,2000-07-11,Black,Lab X Sharpei,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Manuel,2005-06-21,True,m,2005-06-21 00:00:00
2113,2000-07-11,Black/White/Brown,Border Collie X Aussie Shep,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Found,,2005-06-21,True,m,2005-06-21 00:00:00
2114,2000-07-11,Other,Retriever,Retriever,Sporting Dog,sporting,M,Lost,Skipper,2005-06-21,True,m,2005-06-21 00:00:00
2115,2000-07-12,Black/Brown,Doberman,Doberman,Working Dog,working,M,Found,,2005-06-21,True,m,2005-06-21 00:00:00
2116,2000-07-13,Brown,Chihuahua,Chihuahua,Toy Dog,toy,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
2117,2000-07-13,White/Brown,Boxer,Boxer,Working Dog,working,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2118,2000-07-13,Black,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,Lost,Boomer,2005-06-21,True,m,2005-06-21 00:00:00
2119,2000-07-13,Black/White,Shep X Husky,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Lost,Shakur,2005-06-21,True,m,2005-06-21 00:00:00
2120,2000-07-14,Black,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Beffie,2005-06-21,True,f,2005-06-21 00:00:00
2121,2000-07-14,Black,Lab,Labrador Retriever,Sporting Dog,sporting,M/N,Matched,Lucky,2005-06-21,True,m,2005-06-21 00:00:00
2122,2000-07-14,Other,Retriever X Span,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Sasha,2005-06-21,True,f,2005-06-21 00:00:00
2123,2000-07-13,Other,Shep X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,M/N,Matched,Yogi,2005-06-21,True,m,2005-06-21 00:00:00
2124,2000-07-14,White,Min Poodle,Miniature Poodle,Non-Sporting Dog,nonsporting,M/N,Lost,Stolee,2005-06-21,True,m,2005-06-21 00:00:00
2125,2000-07-14,Black,Rott,Rottweiler,Working Dog,working,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2126,2000-07-13,Black,Sharpei,Sharpei,Non-Sporting Dog,nonsporting,M,Lost,Cobe,2005-06-21,True,m,2005-06-21 00:00:00
2127,2000-07-15,Other,Pit,Pitbull,Terrier,terrier,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2128,2000-07-15,Other,Collie X Retriever,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Charlie,2005-06-21,True,m,2005-06-21 00:00:00
2129,2000-07-15,Black/White/Brown,Husky X Collie,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2130,2000-07-15,Black,Rott X Shep,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2131,2000-07-16,Brown,Terr X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Barney,2005-06-21,True,m,2005-06-21 00:00:00
2132,2000-07-16,Other,Retriever,Retriever,Sporting Dog,sporting,M/N,Matched,Hammer,2005-06-21,True,m,2005-06-21 00:00:00
2133,2000-07-12,Brown,Min Pincher,Miniature Pinscher,Toy Dog,toy,F,Matched,Pokey,2005-06-21,True,f,2005-06-21 00:00:00
2134,2000-07-17,Other,Terripoo,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Barnie,2005-06-21,True,m,2005-06-21 00:00:00
2135,2000-07-18,Other,Beagle,Beagle,Hound,hound,F/S,Lost,Trixie,2005-06-21,True,f,2005-06-21 00:00:00
2136,2000-07-18,White,Pitbull X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
2137,2000-07-17,Black/White,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
2138,2000-07-18,White/Brown,Pitbull,Pitbull,Terrier,terrier,F,Matched,Alberta,2005-06-21,True,f,2005-06-21 00:00:00
2139,2000-07-19,Black,Doberman,Doberman,Working Dog,working,F,Lost,Heidi,2005-06-21,True,f,2005-06-21 00:00:00
2140,2000-07-19,Brown,Chow X Heeler,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,Tai,2005-06-21,True,f,2005-06-21 00:00:00
2141,2000-07-18,Black,Pug,Pug,Toy Dog,toy,M,Matched,Spike,2005-06-21,True,m,2005-06-21 00:00:00
2142,2000-07-20,Grey,Schnauzer,Schnauzer,Working Dog,working,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
2143,2000-07-20,Brown,Dachsund,Dachshund,Hound,hound,M/N,Matched,Jasper,2005-06-21,True,m,2005-06-21 00:00:00
2144,2000-07-20,Brown,Small Hoagie shaped dog,Small Hoagie shaped dog,Dog Crossbreed,crossbreed,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2145,2000-07-20,Other,Retriever,Retriever,Sporting Dog,sporting,F/S,Lost,Sandy,2005-06-21,True,f,2005-06-21 00:00:00
2146,2000-07-22,Brown,Pekingese,Pekingese,Toy Dog,toy,F/S,Matched,Happy,2005-06-21,True,f,2005-06-21 00:00:00
2147,2000-07-22,Black,Lab,Labrador Retriever,Sporting Dog,sporting,F,Matched,,2005-06-21,True,f,2005-06-21 00:00:00
2148,2000-07-22,Black,Chi,Chi,Toy Dog,toy,M,Matched,Teddy,2005-06-21,True,m,2005-06-21 00:00:00
2149,2000-07-22,Black,Shep X Heeler,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Kilo,2005-06-21,True,m,2005-06-21 00:00:00
2150,2000-07-23,White,Pitbull,Pitbull,Terrier,terrier,M,Matched,,2005-06-21,True,m,2005-06-21 00:00:00
2151,2000-07-24,Other,Rotty X Pit,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Viper,2005-06-21,True,m,2005-06-21 00:00:00
2152,2000-07-24,Black,Min Pin (4 months),Miniature Pinscher,Toy Dog,toy,M,Lost,Gucci,2005-06-21,True,m,2005-06-21 00:00:00
2153,2000-07-21,Brown,Husky X Lab,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Oreilly,2005-06-21,True,f,2005-06-21 00:00:00
2154,2000-07-23,Brown,Chihuahua (long hair),Chihuahua,Toy Dog,toy,M,Lost,Kilo,2005-06-21,True,m,2005-06-21 00:00:00
2155,2000-07-25,White,Lrg Chihuahua ?,Chihuahua,Toy Dog,toy,M,Found,,2005-06-21,True,m,2005-06-21 00:00:00
2156,2000-07-25,White/Brown,Smooth coated Fox Terrier?,Smooth coated Fox Terrier?,Terrier,terrier,F,Found,,2005-06-21,True,f,2005-06-21 00:00:00
2157,2000-07-25,Brown/Grey,Large long haired dog,Large long haired dog,Dog Crossbreed,crossbreed,F,Found,Taz,2005-06-21,True,f,2005-06-21 00:00:00
